date,Open,High,Low,Close,Volume
18/07/21 20:00,31642.91,31741.8,31606.06,31630.29,21842570.2
18/07/21 19:00,31604.51,31726.66,31604.5,31643.8,17205969.51
18/07/21 18:00,31596.68,31670.84,31563.9,31604.51,32387925.39
18/07/21 17:00,31463.58,31763.11,31414.84,31595.44,47097913.87
18/07/21 16:00,31365.6,31568,31290,31463.57,36477734.49
18/07/21 15:00,31322.83,31457.74,31227.96,31365.6,55625871.38
18/07/21 14:00,31700.16,31750,31108.97,31322.85,117752275.9
18/07/21 13:00,31745.06,31765.24,31620,31700.17,30718809.02
18/07/21 12:00,31801.79,31849.54,31683.96,31745.05,33153159.8
18/07/21 11:00,31710.17,31801.8,31668.81,31801.01,28907603
18/07/21 10:00,31733.06,31746.85,31565.58,31709.43,53642628
18/07/21 9:00,31762.1,31868.53,31671.81,31733.05,38390706.39
18/07/21 8:00,31712.1,31800,31653,31762.11,43183714.98
18/07/21 7:00,31886.19,31922.89,31680.01,31712.1,38941305
18/07/21 6:00,32059.28,32072.22,31850.01,31886.18,41534203.82
18/07/21 5:00,32079.97,32146.53,32044.72,32059.27,26290568.8
18/07/21 4:00,32166,32190.45,32041.06,32077.25,28637928.03
18/07/21 3:00,32201.83,32221.33,32059.54,32166,40941978
18/07/21 2:00,32213.04,32285.98,32150,32201.82,46024530.89
18/07/21 1:00,31975.17,32435,31943.4,32213.05,122813945.3
18/07/21 0:00,31520.07,32132.62,31463,31975.13,95618059.42
17/07/21 23:00,31634.95,31634.95,31480.66,31520.07,38861729.44
17/07/21 22:00,31721.5,31721.51,31605.44,31634.94,29819146.5
17/07/21 21:00,31723.08,31827.05,31673.15,31720,32973740.22
17/07/21 20:00,31834.33,31898.5,31723.08,31723.09,26454842.1
17/07/21 19:00,31735.03,31920,31704.4,31834.33,41998629.54
17/07/21 18:00,31731.13,31820,31670.48,31735.04,24626837.51
17/07/21 17:00,31683.04,31737.42,31537,31731.13,27658188.5
17/07/21 16:00,31763.98,31870.43,31636,31683.03,57219313.76
17/07/21 15:00,31637.01,31772.02,31450.47,31764.75,49190924.03
17/07/21 14:00,31618.78,31745.99,31589.89,31637,42305164.27
17/07/21 13:00,31501.41,31765.48,31341.16,31618.78,61435660.15
17/07/21 12:00,31391.34,31583.87,31343.03,31501.41,48836605.22
17/07/21 11:00,31280.01,31476.72,31250,31391.33,59463779.72
17/07/21 10:00,31605.47,31613.5,31260.96,31280,61813729.25
17/07/21 9:00,31706.43,31791.99,31602,31609.54,53065229.81
17/07/21 8:00,31513.64,31955.92,31341,31706.44,75047271.55
17/07/21 7:00,31580.01,31588.5,31449.81,31513.64,27008260.05
17/07/21 6:00,31486.94,31590.94,31435.22,31580.01,31645489.87
17/07/21 5:00,31387.84,31539.23,31364.48,31486.95,38750424.9
17/07/21 4:00,31306.57,31441.32,31190,31387.84,36337398.53
17/07/21 3:00,31334.71,31474.5,31276.25,31306.56,38010266.75
17/07/21 2:00,31383.11,31499.98,31250,31336.08,48514430.87
17/07/21 1:00,31636.52,31642.64,31264.9,31386.53,41139341.42
17/07/21 0:00,31383.86,31636.53,31164.31,31636.52,80639562.39
16/07/21 23:00,31580.9,31634.13,31336.98,31383.87,51358432.33
16/07/21 22:00,31719.52,31860.18,31535.45,31578.31,46078044.5
16/07/21 21:00,31819.98,31862.74,31661.95,31719.52,44133755.55
16/07/21 20:00,31911.34,31987,31806,31819.98,34608947.72
16/07/21 19:00,31956.39,32084.82,31860.82,31911.34,43950752.09
16/07/21 18:00,32055.24,32077.61,31920.01,31956.38,37130867.85
16/07/21 17:00,32062.77,32136.36,31927.74,32055.24,42553245.48
16/07/21 16:00,32127.4,32249.18,31810,32065.37,105797927.7
16/07/21 15:00,31860.92,32212.52,31787.01,32127.39,118908731.5
16/07/21 14:00,31765.8,31950,31742.31,31860.93,51383077.36
16/07/21 13:00,31714.06,31969,31703.01,31765.8,100492716.8
16/07/21 12:00,31086.52,31799,31067.43,31714.06,124718248.8
16/07/21 11:00,31303.67,31303.67,31020,31086.53,82050516.48
16/07/21 10:00,31400,31473.42,31140,31305.87,95234517.96
16/07/21 9:00,31473,31534.18,31320,31399.99,54138720.99
16/07/21 8:00,31779.98,31779.99,31375.93,31473,76326662.85
16/07/21 7:00,31609.13,31796.42,31561.88,31774.49,42789388
16/07/21 6:00,31800.41,31804.99,31548.15,31609.14,64694417.74
16/07/21 5:00,31907.57,31966.94,31719.73,31797.02,43053868.43
16/07/21 4:00,31914.9,32020,31851.27,31907.57,38569166.49
16/07/21 3:00,31904.25,32020.23,31874.13,31914.89,43201119.08
16/07/21 2:00,31808.41,32049.45,31762.97,31904.26,87077391.88
16/07/21 1:00,31644.04,31884.7,31640,31808.4,41365080.79
16/07/21 0:00,31874.49,31940,31556.95,31644.03,68727113.11
15/07/21 23:00,31772.95,31898,31503.35,31880,45766470.19
15/07/21 22:00,31666.35,31868.53,31622,31772.95,38501930.22
15/07/21 21:00,31752.4,31803.72,31645,31666.35,42795113.3
15/07/21 20:00,31538.92,31840.88,31528.52,31752.41,64494053.43
15/07/21 19:00,31455.12,31800,31394.4,31533.62,60965557.72
15/07/21 18:00,31276.87,31527.54,31230,31455.11,59551574.19
15/07/21 17:00,31598.85,31598.86,31133,31276.88,149276274
15/07/21 16:00,31678.5,31737.68,31475.32,31598.85,84602252.28
15/07/21 15:00,31771.83,31829.99,31653.5,31677.01,74803651.34
15/07/21 14:00,31828.86,31957.77,31675.5,31771.83,62848769.77
15/07/21 13:00,31723.25,31923.35,31455,31828.82,126580293.5
15/07/21 12:00,31880.5,32152.97,31605.84,31723.25,113830509.1
15/07/21 11:00,31866.76,31992.58,31800,31880.5,66262611.27
15/07/21 10:00,32505,32579.33,31816.06,31866.76,146715857.8
15/07/21 9:00,32376.5,32620.31,32332.54,32505,63224540.13
15/07/21 8:00,32468.3,32551.99,32316.45,32376.51,64115212.03
15/07/21 7:00,32483,32600,32359.65,32469.5,54401098.87
15/07/21 6:00,32582.71,32650,32366.12,32483,45671242.19
15/07/21 5:00,32665.53,32665.53,32473.72,32583.9,30089185.37
15/07/21 4:00,32641.66,32691.42,32441.86,32665.53,55544426.44
15/07/21 3:00,32760,32785.23,32580.12,32641.65,43261536.09
15/07/21 2:00,32784.33,32911.03,32690.59,32760,45094892.64
15/07/21 1:00,32952.6,33185.25,32762.5,32784.33,67103057.04
15/07/21 0:00,32820.03,33046.86,32651.26,32951.87,46577856.42
14/07/21 23:00,32959.97,32974.44,32681,32820.02,34350955.22
14/07/21 22:00,32852.24,33063.82,32739.28,32959.96,40790586.49
14/07/21 21:00,32800.41,32940,32800.4,32852.23,29719647.53
14/07/21 20:00,32729.77,32869.58,32708,32800.41,28715120.7
14/07/21 19:00,32743.96,32798.62,32564.44,32729.76,41774314.3
14/07/21 18:00,32832.99,33114.03,32671.03,32743.96,72306459.77
14/07/21 17:00,32838.26,32911.79,32774.99,32832.99,34472590.3
14/07/21 16:00,32786.01,32902.89,32665.14,32833.88,48161183.41
14/07/21 15:00,32863.07,32938.99,32733.83,32786,59072337.4
14/07/21 14:00,32784,32959.21,32700,32863.07,88626745.39
14/07/21 13:00,32313.18,32899.99,32313.18,32784,108389999.8
14/07/21 12:00,32450.95,32517,32280,32313.18,47785168.5
14/07/21 11:00,32427.59,32562.48,32366.34,32451.99,45354209.41
14/07/21 10:00,32330,32707.27,32260.83,32427.58,89628102.21
14/07/21 9:00,31751.48,32500,31550,32327.7,167358855.2
14/07/21 8:00,31920.01,31996,31702.92,31751.48,52189168.18
14/07/21 7:00,31829.03,32000,31825.56,31920.01,46345747.83
14/07/21 6:00,31807.01,31942.35,31754.55,31835.47,52021823.85
14/07/21 5:00,31932.74,31993.61,31655.83,31807.01,71177167.48
14/07/21 4:00,31830.01,32015.98,31782,31930.12,54715942.36
14/07/21 3:00,32545.42,32583.99,31650.61,31830.01,148297997.2
14/07/21 2:00,32374.07,32570.96,32342.91,32545.43,32997438.33
14/07/21 1:00,32421.69,32497.99,32251.31,32376.2,61912286.56
14/07/21 0:00,32729.12,32807.41,32351,32421.69,59528227.65
13/07/21 23:00,32582.69,32750,32522.3,32729.77,31368737.36
13/07/21 22:00,32589.11,32630,32426.88,32582.69,33117355.99
13/07/21 21:00,32509.23,32646.09,32400.21,32589.11,36759714.3
13/07/21 20:00,32309.69,32559.05,32202.25,32507.07,51933605.98
13/07/21 19:00,32480,32631.22,32231.42,32309.69,90018789.13
13/07/21 18:00,32768.73,32768.74,32470.64,32479.99,43739241.14
13/07/21 17:00,32817.77,32956.26,32631.26,32772.98,43780493.21
13/07/21 16:00,32791.71,32887.9,32630,32817.77,44280253.8
13/07/21 15:00,32569,32870,32530.96,32790.08,65754742.6
13/07/21 14:00,32571.76,32630,32461,32569,50727794.47
13/07/21 13:00,32352.61,32653.72,32285.71,32571.77,98001658.88
13/07/21 12:00,33042.61,33049,32280,32352.61,189119175.7
13/07/21 11:00,33093.04,33193.75,32912.29,33042.61,53759469.3
13/07/21 10:00,33273.01,33340,33040.02,33093.22,54888574.78
13/07/21 9:00,33222.15,33292.7,33108.19,33273,44341609.91
13/07/21 8:00,33180.11,33261.2,33101.57,33223.88,38767578.88
13/07/21 7:00,32966.31,33333.33,32966.31,33180.08,75075765.92
13/07/21 6:00,32817.42,33090.29,32815.15,32966.31,43438568.17
13/07/21 5:00,33118.22,33150,32742.01,32817.42,73031650.5
13/07/21 4:00,33071.13,33170.29,33034.54,33118.22,22993428.26
13/07/21 3:00,33076.13,33229,33061.95,33071.14,33288260.76
13/07/21 2:00,33156.97,33209.27,33060.64,33076.13,33822204.45
13/07/21 1:00,33059.96,33206.51,32942.04,33156.97,34580127.7
13/07/21 0:00,33086.94,33222.22,32830.98,33059.99,61994215.76
12/07/21 23:00,33038.1,33284.99,32973.21,33086.63,49990907.24
12/07/21 22:00,32867.95,33098.43,32857,33038.1,52687555.21
12/07/21 21:00,32848.75,32990.52,32816.87,32867.95,42267405.59
12/07/21 20:00,32822.85,32989.61,32658.34,32848.75,91664150.7
12/07/21 19:00,33010.27,33358.17,32750,32822.85,97531072.49
12/07/21 18:00,33112.13,33189.21,32890.43,33010.24,79945288.33
12/07/21 17:00,33151.32,33255.07,33050,33112.12,67750904.52
12/07/21 16:00,33337.49,33441,33052.99,33151.32,103146249.1
12/07/21 15:00,33405.51,33507.47,33316.2,33337.49,63581423.09
12/07/21 14:00,33574.81,33585.4,33373.69,33405.52,45913584.22
12/07/21 13:00,33569.15,33614.11,33335.76,33576.93,72431526.93
12/07/21 12:00,33530,33636.92,33400,33566.19,83368886.7
12/07/21 11:00,33775.16,33783.73,33525.66,33530,81719915.91
12/07/21 10:00,34050.12,34053.35,33631.79,33775.15,122558278
12/07/21 9:00,34273.62,34334.27,34018,34050.12,60128015.67
12/07/21 8:00,34281.74,34488.27,34213.16,34273.62,58488960.83
12/07/21 7:00,34380,34510,34213.55,34281.74,66404560.32
12/07/21 6:00,34328.7,34455,34207.95,34380.01,41823371.82
12/07/21 5:00,34299.93,34340.96,34160.39,34330.25,50705009.93
12/07/21 4:00,34447.92,34678.43,34290,34299.94,69396622.4
12/07/21 3:00,34271.91,34537.39,34250,34447.92,83184965.6
12/07/21 2:00,34153.88,34320.05,34082.13,34271.1,38348800.39
12/07/21 1:00,34171.26,34200,34006.92,34154.35,37191146.81
12/07/21 0:00,34259,34345.53,34082.65,34171.26,60418139.51
11/07/21 23:00,34391,34405.53,34180.59,34258.99,40626334.86
11/07/21 22:00,34490.31,34666,34338.54,34391,90126181.52
11/07/21 21:00,33843.26,34600,33710.94,34481.92,143621657.7
11/07/21 20:00,33894.57,33974,33831.46,33843.26,24939068.51
11/07/21 19:00,33960,33989.99,33841.35,33894.57,23156966.48
11/07/21 18:00,33892.82,33999,33837.16,33960,31670218.33
11/07/21 17:00,34008.19,34039.92,33875.48,33892.81,36385877.23
11/07/21 16:00,33948.68,34123.08,33779.68,34008.2,76685212.81
11/07/21 15:00,33929.76,33994.69,33859.83,33948.68,44055699.89
11/07/21 14:00,33917.55,33992.68,33806.55,33929.76,44316110.55
11/07/21 13:00,33740.55,33929.99,33654.36,33917.55,42253954.25
11/07/21 12:00,33814.82,33880.74,33663.5,33738.01,38302839.1
11/07/21 11:00,33750.79,33850,33695,33814.84,37682839.07
11/07/21 10:00,33693.45,33839.94,33614.07,33750.79,34747119.87
11/07/21 9:00,33690.69,33870,33598.75,33693.43,52092720.63
11/07/21 8:00,33508.82,33800,33424.84,33690.69,47944926.47
11/07/21 7:00,33461.5,33555.55,33372.06,33508.83,27046138.35
11/07/21 6:00,33590.51,33642.74,33420,33463.74,26267384.34
11/07/21 5:00,33460.7,33636.85,33419.08,33590.53,26555496.3
11/07/21 4:00,33448.97,33550,33306.47,33460.69,42450302.64
11/07/21 3:00,33519.16,33574.79,33387.72,33448.97,41261407.76
11/07/21 2:00,33614.49,33669.58,33515,33519.17,23582191.82
11/07/21 1:00,33720,33783.68,33557.6,33614.49,31862335.46
11/07/21 0:00,33502.87,33817.83,33456,33719.99,42400029.24
10/07/21 23:00,33646.88,33683.14,33485.98,33502.87,30648645.15
10/07/21 22:00,33428.57,33698.99,33416.82,33646.87,30453777.03
10/07/21 21:00,33324.49,33440,33275,33428.57,25254578.28
10/07/21 20:00,33411.41,33411.42,33004.78,33324.49,69944161.38
10/07/21 19:00,33466.71,33568,33320.41,33409.92,38782268.74
10/07/21 18:00,33397.27,33468.98,33340,33466.71,28189802.04
10/07/21 17:00,34018.15,34021.52,33223.31,33397.27,125558669.5
10/07/21 16:00,33862.55,34192,33794.12,34018.16,84520033.82
10/07/21 15:00,33820.01,33931.1,33790,33862.54,30680265.86
10/07/21 14:00,33700.31,33850,33649.14,33820.01,30396743.89
10/07/21 13:00,33858.28,33898.17,33634.16,33700.31,44942120.54
10/07/21 12:00,33793.95,33943.4,33744.4,33861.02,41055314.09
10/07/21 11:00,33624.09,33911.82,33565,33793.94,56492816.28
10/07/21 10:00,33735.98,33800,33599.98,33624.08,44250656.55
10/07/21 9:00,33761.72,33900,33711.95,33732.57,33411826.31
10/07/21 8:00,33766.01,33950,33686,33762.79,53679224.53
10/07/21 7:00,33813.3,33813.3,33610.09,33766.01,27437804.02
10/07/21 6:00,33649.03,33865.67,33581.73,33813.31,32724297.12
10/07/21 5:00,33651.7,33738.33,33458.84,33649.03,69160871.9
10/07/21 4:00,33800.04,33909.67,33618.77,33651.69,45421127.67
10/07/21 3:00,33729.25,33859.92,33700.34,33800.03,38301647.26
10/07/21 2:00,33765.42,33869.18,33631,33729.25,54010056.99
10/07/21 1:00,34039.95,34097.72,33765,33767.02,63245588.3
10/07/21 0:00,33815.81,34262,33735.85,34039.95,73227813.87
09/07/21 23:00,33977.2,34030.47,33760,33815.81,34608793.83
09/07/21 22:00,33870.57,34100,33844.14,33977.19,60450232.3
09/07/21 21:00,33528.03,34053.69,33444.5,33870.56,84702029.92
09/07/21 20:00,33445.31,33549.55,33374.83,33528.02,32088128.21
09/07/21 19:00,33382.02,33490,33287,33445.31,33704826.87
09/07/21 18:00,33481.06,33496.71,33342.57,33382.03,34854220.74
09/07/21 17:00,33527.24,33574.03,33421.68,33481.07,41003060.24
09/07/21 16:00,33558.81,33696.4,33435,33527.25,56721887.66
09/07/21 15:00,33534.75,33656,33479.24,33558.67,69892295.57
09/07/21 14:00,33423.3,33682.43,33330.8,33534.75,95262005.73
09/07/21 13:00,32996.49,33509.2,32953,33423.3,166959907.8
09/07/21 12:00,32774.99,32999,32635.08,32996.5,64286283.06
09/07/21 11:00,32898.1,32898.1,32667.72,32774.99,41912000.62
09/07/21 10:00,32914.42,33012.6,32810,32898.11,42061131.4
09/07/21 9:00,32808.16,33065,32782.7,32914.42,60740581.59
09/07/21 8:00,32902.13,32920,32598,32808.17,58869881.53
09/07/21 7:00,32869.54,32933.47,32760.35,32910.21,45793230.18
09/07/21 6:00,32997.83,33049.5,32742,32868.7,82123694.21
09/07/21 5:00,33028.96,33310,32965.01,32996.18,78156340.93
09/07/21 4:00,32941.81,33142.75,32892.85,33028.97,46898039.11
09/07/21 3:00,32952.72,33100,32750.11,32941.81,80765539.34
09/07/21 2:00,32674.67,33020.65,32600.66,32952.72,71736454.14
09/07/21 1:00,32392.48,32733.55,32261.07,32674.66,99744389.38
09/07/21 0:00,32875.71,32882.37,32375,32392.49,79623285.05
08/07/21 23:00,32557.44,32899.83,32550.88,32875.71,42252279.45
08/07/21 22:00,32700,32826,32508,32557.44,72129020.14
08/07/21 21:00,32800.26,32947.6,32682.01,32699.96,50455793.83
08/07/21 20:00,33002.45,33067.09,32753.34,32800.27,46269181.97
08/07/21 19:00,32840.92,33177.06,32641.36,33003.52,81615981.22
08/07/21 18:00,32863.83,32943.21,32749.18,32840.91,35924891.24
08/07/21 17:00,32901.88,33038.88,32783.54,32863.83,65207825.29
08/07/21 16:00,32900.05,32958,32646.14,32901.88,70184007.77
08/07/21 15:00,32772.46,32930,32703.35,32900.01,82812967.07
08/07/21 14:00,32505.92,32800,32477.96,32772.46,81445694.22
08/07/21 13:00,32604.73,32662.67,32350,32505.91,77961163.51
08/07/21 12:00,32696.43,32988.87,32484.59,32604.72,101486850.9
08/07/21 11:00,32486.43,32744.89,32077,32696.44,187977026.8
08/07/21 10:00,32570.12,32748.88,32447.32,32486.42,76772022.81
08/07/21 9:00,32570.54,32700,32425.2,32570.13,88596750.94
08/07/21 8:00,32487.56,32618.25,32231.92,32570.53,133909271.4
08/07/21 7:00,33096.85,33260.8,32242.07,32487.57,258770005.3
08/07/21 6:00,32880.97,33512.53,32857.09,33096.72,117571352.8
08/07/21 5:00,33300.76,33349.98,32850,32884.56,99356734.66
08/07/21 4:00,33305.66,33375.15,33151.22,33300.76,62326060.71
08/07/21 3:00,33379.95,33435,33066,33305.65,88914752.64
08/07/21 2:00,33300.48,33414.75,33275.94,33379.95,50710503.96
08/07/21 1:00,33210.46,33452,33185,33300.48,100092779.6
08/07/21 0:00,33862.11,33929.64,33103.72,33210.45,232230102.1
07/07/21 23:00,34164.98,34164.99,33777.77,33862.12,108860087.9
07/07/21 22:00,34241.15,34292.41,34059.71,34164.99,52695503.54
07/07/21 21:00,34535.44,34538.58,34112.5,34239.86,78733115.86
07/07/21 20:00,34628.71,34628.71,34490,34535.45,30367220.9
07/07/21 19:00,34681.41,34748.37,34545.35,34628.72,44670911.61
07/07/21 18:00,34635.01,34784,34556.28,34681.41,58979744.29
07/07/21 17:00,34571.37,34689.29,34470,34635.01,42969587.83
07/07/21 16:00,34528.6,34629.96,34412.43,34571.38,54383687.38
07/07/21 15:00,34616.6,34696.64,34477.13,34528.6,72557991.02
07/07/21 14:00,34813.22,34874.99,34532.5,34616.6,76850415.36
07/07/21 13:00,34853.85,34881.55,34635.43,34813.22,66275133.48
07/07/21 12:00,34827.97,35059.09,34714.15,34853.85,118729669.7
07/07/21 11:00,34614.56,34989,34559.35,34827.96,87239636.9
07/07/21 10:00,34691.91,34734.37,34457.11,34614.57,69613228.57
07/07/21 9:00,34790.01,34858,34639.17,34691.91,59065723.94
07/07/21 8:00,34710.4,34950,34670.06,34790,69943717.11
07/07/21 7:00,34724.93,34919.28,34474.71,34710.38,100145927.4
07/07/21 6:00,34809.72,34890,34640.99,34724.94,97083354.54
07/07/21 5:00,34704.43,34889.93,34580,34809.73,95540884.48
07/07/21 4:00,34445.55,34800,34373.02,34704.43,93642553.84
07/07/21 3:00,34277.83,34530,34150,34446.5,95766707.55
07/07/21 2:00,34233.21,34296.01,33995.31,34277.61,89471144.16
07/07/21 1:00,34162.44,34271.45,33970.62,34233.2,129300236.8
07/07/21 0:00,34220.02,34400,33941,34162.45,64771844.47
06/07/21 23:00,34013.95,34323.77,33959.56,34220.01,49844285.65
06/07/21 22:00,33763.1,34155,33683.18,34013.95,44100012.04
06/07/21 21:00,33953.78,33972.77,33628.81,33763.1,54821608.29
06/07/21 20:00,34019.99,34103.94,33840,33953.78,36263491.76
06/07/21 19:00,33844.92,34190,33758.82,34019.99,52650542.76
06/07/21 18:00,33949.99,34110.76,33802,33841.37,57349822.48
06/07/21 17:00,34060.94,34060.94,33532,33949.99,97140278.97
06/07/21 16:00,34042.44,34148.11,33755,34063.63,73843183.51
06/07/21 15:00,34139.48,34200,33880.65,34042.43,75994425.87
06/07/21 14:00,34147.31,34250,33966.74,34139.48,62109373.39
06/07/21 13:00,34390.98,34516.38,33931,34147.31,104775696.1
06/07/21 12:00,34067.31,34448,33800.01,34387.55,156707730
06/07/21 11:00,33916.59,34282.87,33730,34067.31,107739382.4
06/07/21 10:00,34204.56,34217.84,33773.53,33916.6,123118310.3
06/07/21 9:00,34985.77,35012.74,34030.01,34204.56,195052613.7
06/07/21 8:00,34874.85,35118.88,34714.9,34985.78,97952124.49
06/07/21 7:00,34675.89,34959.73,34675.89,34874.85,70096783.6
06/07/21 6:00,34793.39,34821.6,34637.93,34676.02,52292726.28
06/07/21 5:00,34654.84,34933,34620,34793.39,87181152.38
06/07/21 4:00,33920.69,34811.17,33908.09,34654.08,201727648.5
06/07/21 3:00,33919.82,33970,33831.64,33920.69,32773309.66
06/07/21 2:00,33768.95,33926.65,33700.37,33919.83,39978855.77
06/07/21 1:00,34042.89,34073.92,33761.44,33768.95,45401951.73
06/07/21 0:00,33690.15,34169.1,33634.76,34042.88,72775791.28
05/07/21 23:00,33964.35,34116.54,33670.01,33690.14,51410283.58
05/07/21 22:00,34148.98,34199,33950.75,33960.48,45234950.48
05/07/21 21:00,33842.18,34210,33840.95,34151.79,50698407.59
05/07/21 20:00,34117.98,34199.9,33724.88,33842.18,88389870.02
05/07/21 19:00,33982.03,34274.33,33982.02,34117.97,70221763.43
05/07/21 18:00,33695.78,34204.31,33695.78,33982.02,155926960.9
05/07/21 17:00,33646.27,33733.77,33125.55,33697.06,115230674.3
05/07/21 16:00,33585.89,33747.42,33541.34,33646.26,47370499.1
05/07/21 15:00,33690,33777,33470.03,33585.91,52845001.56
05/07/21 14:00,33607.89,33720,33540.67,33690,66662991.7
05/07/21 13:00,33468.11,33747.73,33440,33607.88,102788945.4
05/07/21 12:00,33379.96,33610,33301.22,33468.11,113687034.3
05/07/21 11:00,34477.18,34496.21,33300,33379.96,281936717.9
05/07/21 10:00,34316.68,34558.99,34285,34477.18,75905416.3
05/07/21 9:00,34262,34438.23,34226.83,34317.49,51709594.19
05/07/21 8:00,34257.37,34311,34108.61,34262,50694758.63
05/07/21 7:00,34311.99,34311.99,34055.66,34256.17,69341523.58
05/07/21 6:00,34347.2,34409.91,34214.63,34311.99,74081792.12
05/07/21 5:00,34200.15,34383.33,34066.49,34347.21,67840447.18
05/07/21 4:00,34351.25,34415.64,34000,34200.14,135672427.5
05/07/21 3:00,34439.99,34538.07,34180.18,34350.89,83870492.38
05/07/21 2:00,34558.05,34651.11,34315.24,34439.97,87376910.51
05/07/21 1:00,34841.6,34925.11,34445.33,34558.05,104263774.5
05/07/21 0:00,35288.13,35293.78,34752.52,34841.07,140245020.4
04/07/21 23:00,35364.54,35496.7,35135,35286.51,93720786
04/07/21 22:00,35903.79,35907.08,35325.33,35364.54,85684563.22
04/07/21 21:00,35550.38,35967.85,35488.37,35899.23,92962276.57
04/07/21 20:00,35575.01,35575.01,35445.01,35550.39,31016212.97
04/07/21 19:00,35510.39,35607.83,35484,35575.01,32559162.62
04/07/21 18:00,35558.43,35564.73,35385,35510.38,37420497.68
04/07/21 17:00,35467.7,35589.17,35385,35558.44,46942467.43
04/07/21 16:00,35513.28,35687.54,35440,35467.71,74400038.96
04/07/21 15:00,35449.79,35572.72,35391.06,35513.29,43157113.27
04/07/21 14:00,35359.12,35500,35301.01,35449.78,37264763.17
04/07/21 13:00,35248.11,35424.73,35244.88,35359.12,56339981.95
04/07/21 12:00,35512.34,35562.22,35230.76,35248.11,63763071.42
04/07/21 11:00,35578.93,35605.17,35459.62,35512.34,37411484.79
04/07/21 10:00,35485.16,35620,35405.92,35578.93,45282542.99
04/07/21 9:00,35538.01,35561.59,35364.21,35485.15,57107971.56
04/07/21 8:00,35603.02,35687.18,35400,35538,95382675.8
04/07/21 7:00,35416.22,35727,35346.39,35600.63,197131769.2
04/07/21 6:00,35205.93,35457.84,35054.08,35413.45,105487494.4
04/07/21 5:00,34777,35315.45,34685.84,35205.94,110246459.6
04/07/21 4:00,34641.62,34840.69,34621.41,34777,43762439.28
04/07/21 3:00,34597.74,34770,34562.34,34641.61,31892453.86
04/07/21 2:00,34447.89,34650,34400.3,34599,30154680.05
04/07/21 1:00,34499.99,34587.15,34357.15,34447.89,48564797.37
04/07/21 0:00,34669.12,34771.64,34495.13,34499.98,46802508.26
03/07/21 23:00,34579.42,34715.89,34335.38,34669.13,45376636.91
03/07/21 22:00,34544.88,34650,34250.48,34579.43,97475091.57
03/07/21 21:00,34726.34,34914.76,34533.01,34544.88,64208054.02
03/07/21 20:00,34745.99,34843.2,34560.92,34726.35,41593442.95
03/07/21 19:00,34645.85,34788.03,34570.44,34745.98,34816857.53
03/07/21 18:00,34764,34789.04,34603.53,34645.85,35066101.97
03/07/21 17:00,34532.09,34945.61,34524.99,34764.74,69462061.65
03/07/21 16:00,34608.48,34658.19,34485.49,34533.81,54806144.33
03/07/21 15:00,34688,34732.49,34515.5,34608.48,40235055.61
03/07/21 14:00,34706.29,34760,34593.31,34687.99,49559293.57
03/07/21 13:00,34543.97,34710,34470,34706.3,50217935.71
03/07/21 12:00,34608.04,34816.5,34482.27,34543.97,65883063.55
03/07/21 11:00,34603.4,34629.34,34435.53,34608.04,58499076.48
03/07/21 10:00,34633.64,34707.58,34523.93,34603.39,54570231.47
03/07/21 9:00,34515.25,34780,34472.67,34633.64,111776286.4
03/07/21 8:00,34499.53,34651.21,34406,34515.25,111168579.7
03/07/21 7:00,33682.17,34663.48,33590.04,34499.54,182619321.5
03/07/21 6:00,33707.98,33846.15,33642.1,33682.16,42466555.83
03/07/21 5:00,33665.52,33800,33583.03,33707.99,50254807.7
03/07/21 4:00,33524.48,33691.6,33444.25,33665.52,34537161.37
03/07/21 3:00,33526.09,33570.81,33316.73,33524.47,46205885
03/07/21 2:00,33673.57,33685,33472.76,33526.09,35996950.81
03/07/21 1:00,33526.82,33760,33499.99,33674.52,42286792.37
03/07/21 0:00,33786.54,33914.6,33440.58,33526.82,59341635.5
02/07/21 23:00,33703.04,33898.95,33630.1,33786.55,78588512.19
02/07/21 22:00,33452.23,33730.42,33401.18,33703.04,52396674.06
02/07/21 21:00,33133.21,33502.91,33088.4,33452.22,50000066.69
02/07/21 20:00,33327.71,33331.55,33041.65,33133.21,41151526.42
02/07/21 19:00,33288.79,33348.2,33109.76,33327.71,53985787.13
02/07/21 18:00,33460.85,33476.74,33232.52,33290.01,47964042.81
02/07/21 17:00,33597.07,33677.95,33360,33460.86,52773524.53
02/07/21 16:00,33704.9,33795.16,33420.02,33597.07,80330402.16
02/07/21 15:00,33667.45,33713,33372.13,33704.91,82036582.31
02/07/21 14:00,33480,33724.34,33288.58,33667.44,116486442
02/07/21 13:00,33238.22,33568,33101.02,33480.01,132192256.5
02/07/21 12:00,33023.35,33345.4,32872,33238.22,100258616.6
02/07/21 11:00,32997.95,33250,32832,33023.01,78021615.42
02/07/21 10:00,32979.03,33092.65,32770,32997.94,88523703.65
02/07/21 9:00,33372.83,33396.49,32864.32,32979.04,91769084.74
02/07/21 8:00,33358.32,33620,33233.13,33372.83,93986257.76
02/07/21 7:00,32957.53,33500.36,32882.83,33358.26,103136695.2
02/07/21 6:00,32855.23,32999,32699,32957.53,68502151.47
02/07/21 5:00,33149.07,33218.89,32700,32855.24,65634229.9
02/07/21 4:00,32907.22,33187.19,32850,33149.07,65761809.17
02/07/21 3:00,33262.05,33262.05,32767.74,32907.22,89793997.83
